x1,x2,x3,x4,x5,x6,label
26,77,0,11,2,6,0
26,83,0,7,2,7,0
15,52,1,60,1,3,0
25,62,0,19,2,0,1
23,64,0,14,1,7,0
27,89,0,3,2,2,0
19,54,1,63,2,2,1
10,4,2,77,1,6,0
10,12,2,77,1,6,0
10,25,2,87,0,6,1
21,70,0,14,1,7,1
15,31,1,38,1,5,0
20,66,0,13,2,1,0
15,44,1,62,2,2,1
21,94,0,17,1,7,0
28,66,0,1,2,0,0
9,28,2,88,1,6,1
4,6,2,88,0,0,0
22,81,0,4,1,4,0
6,28,2,89,1,3,0
7,7,2,90,0,2,1
20,92,0,10,2,0,1
20,67,0,13,2,7,0
30,67,0,6,2,1,0
18,38,1,51,1,5,1
15,31,1,31,2,3,0
27,84,0,19,1,0,0
20,60,1,33,1,7,1
20,52,1,70,2,4,0
28,98,0,9,1,7,0
12,46,1,45,2,2,1
20,91,0,6,2,3,0
17,55,1,63,1,6,1
20,94,0,6,2,1,0
10,9,2,84,1,5,1
20,34,1,47,1,7,0
18,38,1,56,2,5,0
28,78,0,4,2,4,1
8,15,2,89,0,6,1
20,56,1,35,1,4,0
23,92,0,23,2,2,0
19,40,1,65,2,4,0
19,57,1,36,1,7,0
24,85,0,24,1,5,0
13,51,1,38,2,4,1
7,9,2,84,0,6,1
7,12,2,84,1,6,0
30,86,0,8,1,6,0
19,56,1,42,1,1,0
7,23,2,85,1,6,0
13,60,1,50,1,6,0
30,62,0,9,1,8,1
10,32,1,64,2,6,0
13,37,1,65,1,5,0
20,65,0,17,2,4,0
28,95,0,11,2,7,0
30,65,0,15,1,8,0
30,85,0,23,1,3,0
30,97,0,14,1,8,0
29,60,0,2,1,8,0
1,7,2,73,1,5,0
29,77,0,2,2,5,0
7,4,2,95,0,1,1
10,33,1,34,2,1,0
17,37,1,59,2,7,0
11,30,1,61,1,2,0
9,2,2,90,1,0,1
10,17,2,91,1,1,0
17,51,1,65,1,0,0
14,34,1,37,2,3,0
9,3,2,80,0,5,0
24,92,0,10,1,1,0
22,98,0,10,2,4,1
28,86,0,1,1,8,0
6,29,2,72,0,6,0
16,30,1,59,2,7,0
10,40,1,24,1,5,0
4,20,2,79,0,6,0
9,17,2,75,1,6,0
4,30,2,78,0,1,0
3,19,2,88,1,2,0
24,100,0,1,2,0,0
24,71,0,17,2,6,0
29,60,0,10,1,0,1
24,96,0,9,2,0,1
20,33,1,38,1,0,1
18,58,1,31,2,0,1
27,87,0,1,1,1,1
15,48,1,52,1,0,1
17,44,1,32,2,0,1
15,53,1,61,1,0,1
25,64,0,18,2,1,0
25,64,0,23,1,1,1
13,55,1,47,2,0,0
24,61,0,12,1,1,1
24,74,0,6,1,1,0
20,42,1,63,1,0,1
24,70,0,14,2,1,1
12,30,1,31,2,0,1
21,66,0,14,2,1,1
20,47,1,42,2,1,1
19,39,1,44,2,1,1
7,22,2,94,1,0,1
29,67,0,17,1,2,1
28,63,0,8,2,2,1
14,31,1,57,1,1,1
17,60,1,67,1,0,1
13,50,1,59,2,1,1
1,5,2,86,0,0,1
1,18,2,87,0,0,1
21,89,0,6,1,2,1
6,19,2,80,0,0,1
21,93,0,20,1,2,1
17,56,1,68,1,2,1
28,66,0,24,2,3,1
27,74,0,9,1,3,1
28,78,0,16,1,3,1
30,75,0,16,2,1,0
25,83,0,24,1,1,0
22,97,0,20,2,2,1
27,72,0,17,1,3,1
2,24,2,72,0,1,1
24,79,0,14,1,3,0
10,34,1,38,1,1,1
24,71,0,20,2,3,1
23,86,0,0,1,3,1
23,89,0,3,2,3,1
23,76,0,16,2,3,1
10,57,1,71,1,2,1
10,25,2,94,0,2,0
29,79,0,0,1,2,1
9,21,2,86,0,1,1
29,77,0,3,1,3,1
21,100,0,18,1,3,1
9,25,2,73,1,2,1
6,4,2,80,0,2,1
23,83,0,14,1,3,1
8,8,2,79,1,1,0
27,85,0,8,1,4,1
15,48,1,33,2,3,1
12,42,1,45,2,3,1
17,45,1,64,1,2,0
11,46,1,56,1,3,1
3,5,2,89,1,2,1
11,50,1,54,2,3,0
9,29,2,86,0,3,1
20,59,1,41,1,4,0
18,37,1,62,1,4,1
16,36,1,37,2,0,1
5,17,2,83,1,3,1
28,66,0,15,1,5,1
15,44,1,49,2,4,0
29,64,0,5,1,2,1
24,61,0,12,1,1,1
26,85,0,24,1,5,1
13,57,1,67,2,1,1
24,84,0,8,1,3,1
2,15,2,82,1,3,0
22,77,0,17,1,2,1
20,88,0,7,2,0,1
2,12,2,90,1,3,1
24,85,0,9,2,5,1
1,29,2,78,0,1,1
12,40,1,31,2,4,1
6,3,2,91,1,1,1
21,63,0,24,1,3,1
10,57,1,71,1,2,1
23,67,0,8,1,5,1
2,19,2,84,0,1,0
11,35,1,58,1,4,1
6,19,2,75,0,2,1
9,28,2,93,1,4,0
20,85,0,6,1,5,1
20,98,0,13,2,5,1
29,82,0,20,1,1,1
7,23,2,85,1,4,1
9,11,2,73,1,1,0
6,13,2,81,1,4,0
29,67,0,1,1,6,1
17,34,1,47,1,5,1
17,52,1,37,2,5,1
3,23,2,77,0,0,1
30,67,0,16,2,4,1
5,5,2,96,0,4,1
6,1,2,93,1,4,0
16,43,1,25,2,5,1
4,21,2,86,0,4,1
21,93,0,9,1,5,0
4,21,2,86,0,4,1
30,97,0,24,1,0,1
26,60,0,14,1,6,1
5,18,2,84,0,4,0
26,71,0,23,2,6,1
26,72,0,24,2,6,1
2,14,2,74,1,4,1
23,76,0,11,1,1,1
25,98,0,22,1,6,1
13,60,1,28,1,5,0
27,75,0,23,1,4,1
13,52,1,45,2,5,1
23,76,0,15,1,4,1
18,32,1,54,1,4,0
15,60,1,46,1,0,0
1,23,2,88,1,4,0
22,100,0,24,1,6,0
21,68,0,9,2,6,1
14,38,1,66,2,0,1
9,18,2,75,1,5,1
9,30,2,79,0,5,0
17,52,1,42,1,2,1
14,45,1,66,1,1,1
23,84,0,13,1,3,1
2,8,2,85,1,0,1
17,40,1,52,2,5,1
28,64,0,24,2,3,1
20,40,1,30,1,6,1
8,5,2,73,1,5,1
1,23,2,96,1,4,0
8,18,2,83,0,5,1
29,63,0,10,1,1,1
19,39,1,46,1,6,0
10,47,1,64,1,2,1
14,60,1,56,2,0,1
14,41,1,49,1,5,0
19,60,1,37,1,6,1
14,37,1,40,2,1,1
10,53,1,38,2,0,1
23,90,0,15,1,4,1
18,58,1,28,2,5,1
30,66,0,24,1,7,0
6,8,2,92,0,5,1
27,91,0,2,2,5,0
21,83,0,5,2,5,0
26,86,0,3,1,2,0
3,12,2,89,0,1,1
21,65,0,3,1,3,0
12,58,1,63,1,3,0
5,25,2,77,0,5,0
5,4,2,94,0,5,1
25,75,0,16,1,5,0
13,48,1,27,2,0,1
28,74,0,4,1,7,1
14,31,1,57,2,2,1
28,77,0,18,2,7,0
13,31,1,46,1,5,0
27,69,0,7,1,7,1
23,100,0,8,2,5,0
20,40,1,30,1,6,1
9,9,2,95,1,1,1
28,74,0,13,1,5,1
8,14,2,81,1,3,1
27,86,0,12,2,7,0
15,48,1,42,1,6,1
3,4,2,78,0,0,0
22,75,0,5,2,0,1
20,41,1,57,1,6,1
28,66,0,0,1,5,1
6,2,2,77,1,3,0
3,17,2,87,0,5,0
20,47,1,31,2,0,0
26,66,0,5,2,7,1
22,83,0,8,2,6,1
26,88,0,9,2,7,1
29,69,0,10,2,0,1
25,64,0,23,1,1,0
5,26,2,75,1,5,1
21,79,0,14,1,4,1
14,35,1,30,1,6,1
14,42,1,35,2,6,0
14,34,1,40,1,3,0
12,31,1,24,2,5,1
14,59,1,28,1,6,1
4,25,2,74,0,3,0
14,35,1,45,2,6,1
9,23,2,72,1,2,1
25,87,0,0,1,7,1
24,70,0,17,2,7,1
9,16,2,92,1,3,0
26,96,0,2,1,0,1
16,45,1,69,1,4,0
24,87,0,14,1,7,0
24,73,0,15,2,7,1
23,90,0,8,1,7,1
10,50,1,70,1,1,1
28,78,0,23,1,5,0
18,46,1,67,1,2,1
16,46,1,45,1,0,0
11,41,1,52,2,6,0
1,18,2,95,1,4,1
7,23,2,72,0,1,0
4,19,2,81,1,2,0
1,29,2,78,0,1,0
30,99,0,20,2,4,1
11,34,1,59,1,6,0
5,24,2,79,0,4,0
22,98,0,15,1,7,0
14,45,1,66,1,1,1
22,73,0,5,2,6,1
9,8,2,92,0,2,1
1,29,2,77,0,2,0
10,44,1,34,1,6,1
4,17,2,95,0,3,0
4,24,2,78,1,2,1
22,74,0,10,2,3,0
20,45,1,71,1,2,1
1,21,2,88,0,3,0
21,91,0,21,1,6,0
25,74,0,23,1,0,0
10,58,1,27,1,6,0
10,54,1,30,1,6,0
12,40,1,31,2,4,0
23,83,0,21,1,5,1
22,63,0,14,1,3,0
23,76,0,11,1,1,0
10,53,1,57,1,4,0
15,49,1,25,2,4,0
12,54,1,38,2,5,1
12,41,1,37,2,5,0
9,27,2,88,1,6,1
23,70,0,17,2,5,0
30,99,0,23,1,4,0
24,98,0,0,2,3,0
30,68,0,4,2,5,0
10,33,1,41,2,6,1
20,32,1,29,1,7,1
10,36,1,50,1,2,0
19,45,1,28,1,0,0
19,55,1,35,2,6,0
4,30,2,88,1,1,0
24,81,0,16,2,1,0
20,97,0,4,1,7,1
20,59,1,27,1,7,0
16,30,1,48,2,1,0
21,70,0,17,1,7,0
26,74,0,6,2,6,1
20,100,0,15,2,7,0
20,97,0,4,1,7,0
20,38,1,29,2,6,0
3,3,2,95,1,2,0
20,88,0,23,2,7,0
8,6,2,93,1,6,0
23,60,0,18,2,0,0
7,7,2,92,1,6,0
1,29,2,89,0,3,1
30,88,0,24,2,8,0
24,81,0,16,1,2,1
5,17,2,89,1,4,0
15,43,1,72,1,4,0
28,63,0,10,2,2,0
4,25,2,92,0,1,0
23,82,0,23,1,2,0
29,84,0,21,1,2,0
18,55,1,24,2,7,0
24,86,0,19,2,6,0
20,33,1,24,2,0,0
20,45,1,61,1,0,0
16,59,1,45,2,0,1
10,33,1,36,2,0,1
19,50,1,69,1,1,1
7,16,2,88,1,0,1
6,16,2,77,1,0,0
29,97,0,14,2,2,1
29,80,0,23,2,2,1
17,46,1,31,1,1,1
28,89,0,16,1,2,1
16,44,1,32,2,1,1
4,9,2,84,1,0,1
20,53,1,68,1,1,1
3,17,2,94,1,0,1
14,43,1,33,1,1,1
25,72,0,12,2,2,1
25,100,0,4,2,2,1
26,66,0,21,2,2,1
8,5,2,73,0,1,1
19,49,1,41,1,2,1
7,16,2,88,1,0,1
19,39,1,48,2,2,1
30,88,0,0,1,3,1
6,11,2,82,1,1,1
17,44,1,26,1,2,0
12,47,1,56,2,2,1
1,1,2,86,1,0,1
12,31,1,68,2,2,1
9,27,2,73,0,2,1
9,20,2,84,1,2,0
7,5,2,73,0,2,1
7,15,2,83,0,2,1
30,88,0,23,2,4,1
29,62,0,13,1,4,1
20,94,0,22,2,0,1
5,9,2,73,0,2,0
8,4,2,94,1,1,1
3,12,2,83,1,2,1
2,18,2,76,0,2,0
5,10,2,91,1,2,1
12,40,1,72,1,3,0
21,66,0,11,2,4,1
20,83,0,13,2,4,1
20,100,0,11,2,4,1
4,1,2,75,1,0,1
6,29,2,86,0,1,0
8,24,2,80,1,3,1
8,28,2,93,1,3,1
10,4,2,86,0,3,1
30,94,0,8,1,2,1
7,4,2,79,1,3,1
30,63,0,7,1,5,1
29,73,0,1,1,2,1
29,70,0,9,2,5,1
27,71,0,14,2,5,0
8,30,2,90,0,0,1
4,8,2,74,1,2,1
8,4,2,94,1,1,0
15,41,1,39,1,4,0
23,71,0,4,2,2,0
15,37,1,49,2,4,1
13,42,1,61,2,2,1
3,23,2,74,0,3,1
14,57,1,44,2,4,1
14,60,1,46,2,4,1
14,31,1,52,1,0,1
2,24,2,73,0,3,1
13,60,1,35,1,4,1
13,37,1,54,2,4,1
1,23,2,79,1,3,1
19,39,1,48,2,2,1
23,90,0,9,2,4,1
24,73,0,1,1,5,1
24,65,0,13,2,5,1
9,25,2,75,1,1,1
20,52,1,27,1,2,1
24,97,0,21,2,5,1
4,23,2,95,0,2,0
11,44,1,65,2,4,1
10,25,2,74,1,4,0
20,64,0,16,2,0,0
21,91,0,0,2,5,1
26,78,0,15,1,4,1
29,91,0,19,2,4,1
8,19,2,92,0,1,1
9,4,2,86,0,4,1
20,57,1,44,2,5,1
8,4,2,79,0,4,1
11,57,1,41,2,1,1
9,3,2,92,0,4,1
20,67,0,18,1,3,1
19,59,1,49,2,2,1
8,24,2,76,1,4,1
7,15,2,76,0,4,0
10,14,2,81,0,1,1
7,30,2,72,0,4,1
20,78,0,16,1,4,1
10,2,2,90,1,0,1
7,11,2,90,0,4,1
30,75,0,13,1,6,1
30,81,0,13,2,6,0
30,95,0,21,1,6,1
5,28,2,77,0,3,1
18,33,1,41,2,5,1
15,57,1,37,2,4,1
18,40,1,59,1,4,1
22,74,0,0,2,5,1
23,91,0,14,2,0,1
11,54,1,62,1,3,0
20,86,0,3,2,5,1
6,10,2,80,1,4,1
17,59,1,32,1,5,1
16,57,1,65,1,5,1
4,12,2,80,0,4,0
20,67,0,18,1,3,1
10,19,2,95,1,4,0
14,49,1,51,1,5,1
10,10,2,84,1,3,0
21,95,0,11,2,2,1
25,66,0,9,1,6,0
5,6,2,94,1,4,0
2,25,2,76,0,4,1
25,99,0,8,1,6,1
20,75,0,22,2,0,1
16,56,1,61,1,1,1
4,16,2,91,1,2,1
20,51,1,48,1,4,1
12,60,1,66,1,4,0
1,19,2,87,1,4,1
25,84,0,22,2,1,1
1,27,2,89,0,4,1
24,84,0,19,2,2,1
22,62,0,14,2,6,1
26,77,0,21,1,2,0
10,40,1,46,1,5,1
10,10,2,72,0,5,1
2,9,2,91,1,0,1
24,62,0,19,1,0,1
10,26,2,73,1,0,0
30,86,0,7,2,5,1
10,47,1,52,1,0,1
29,80,0,23,2,2,1
17,56,1,48,1,0,1
4,3,2,88,0,2,0
23,80,0,3,1,1,1
20,64,0,24,2,6,1
4,8,2,93,0,3,1
20,41,1,39,2,6,0
15,52,1,55,2,5,1
8,5,2,74,0,5,1
8,10,2,74,0,5,1
7,2,2,76,1,5,0
18,59,1,32,2,6,1
22,76,0,6,1,1,1
28,70,0,22,1,7,0
1,7,2,80,1,4,1
21,100,0,12,1,5,1
29,76,0,0,1,4,0
15,48,1,50,2,4,0
25,74,0,3,2,4,0
1,19,2,85,1,0,0
16,54,1,57,1,6,1
7,12,2,78,1,4,1
27,62,0,12,2,4,1
9,27,2,73,0,5,0
20,66,0,22,2,5,1
7,29,2,81,0,3,0
27,80,0,4,2,5,1
26,93,0,16,2,2,1
5,11,2,74,1,1,0
4,5,2,96,0,5,1
3,8,2,95,0,5,0
8,15,2,80,0,1,0
29,71,0,20,1,4,1
10,51,1,48,2,2,1
6,8,2,93,0,4,1
26,60,0,18,1,7,0
9,5,2,93,0,4,0
14,32,1,39,2,6,1
20,51,1,48,1,4,0
6,14,2,74,1,2,0
14,59,1,54,1,6,1
2,6,2,75,0,5,0
2,24,2,84,0,5,1
13,41,1,50,2,6,1
4,17,2,78,0,1,1
24,62,0,6,2,5,1
25,80,0,6,1,5,1
22,99,0,14,2,4,1
19,51,1,61,1,1,0
25,93,0,6,1,5,0
30,85,0,5,2,0,0
13,38,1,59,1,6,0
3,8,2,72,1,4,0
1,25,2,79,1,5,0
20,80,0,0,1,6,0
12,55,1,55,2,6,0
23,99,0,22,2,7,1
7,6,2,95,1,2,0
13,45,1,47,1,6,1
24,71,0,1,1,4,1
11,55,1,37,2,6,0
17,42,1,50,1,5,1
1,17,2,83,1,3,1
30,62,0,19,2,5,0
7,11,2,90,0,4,1
25,87,0,9,2,7,0
23,90,0,23,1,7,0
4,8,2,72,1,0,0
11,47,1,71,2,6,0
16,59,1,72,2,2,1
12,59,1,44,1,5,0
22,60,0,6,2,7,0
10,5,2,73,1,6,1
14,49,1,51,1,5,0
11,41,1,28,2,2,0
11,52,1,64,2,4,1
21,75,0,15,2,7,0
2,1,2,96,0,1,0
9,25,2,76,1,3,0
21,96,0,17,1,7,0
23,91,0,11,2,0,1
9,19,2,95,1,6,0
10,31,1,42,2,1,0
30,90,0,22,2,7,1
20,86,0,2,1,7,0
25,61,0,24,2,6,0
20,91,0,9,1,7,0
10,33,1,69,1,1,0
1,16,2,88,1,5,0
15,46,1,42,1,5,0
21,82,0,15,2,5,1
10,50,1,50,1,4,1
20,34,1,61,1,7,1
11,45,1,35,2,0,0
1,8,2,83,0,3,0
10,41,1,48,1,6,0
8,27,2,90,1,6,1
20,66,0,3,2,0,1
19,41,1,62,2,7,0
19,53,1,69,1,3,0
18,44,1,43,1,6,0
30,78,0,0,2,7,0
14,50,1,37,2,0,0
7,16,2,80,0,6,0
20,58,1,49,2,7,0
23,88,0,4,2,3,0
27,74,0,10,1,4,0
30,67,0,12,1,8,0
15,49,1,52,1,4,0
30,77,0,14,2,8,0
18,46,1,66,2,7,0
24,71,0,1,1,4,0
17,55,1,66,1,3,0
29,82,0,6,1,8,0
20,91,0,21,1,0,0
19,49,1,41,2,0,0
8,21,2,77,0,1,0
19,52,1,43,2,7,0
14,37,1,59,1,1,0
16,34,1,27,2,0,0
30,90,0,24,2,3,1
20,38,1,67,1,7,0
11,55,1,51,2,4,0
5,10,2,93,0,5,0
17,59,1,32,1,5,0
8,24,2,76,1,4,0
29,95,0,24,2,8,0
17,43,1,51,1,7,0
1,15,2,81,0,2,0
17,44,1,72,2,7,0
4,21,2,90,1,5,0
5,16,2,94,0,6,0
15,57,1,65,1,2,0
15,36,1,59,2,3,0
28,92,0,11,2,8,0
16,38,1,50,2,0,1
16,44,1,51,1,0,1
22,66,0,9,1,0,1
26,83,0,7,1,1,1
14,42,1,61,2,0,1
14,46,1,70,1,0,1
13,52,1,44,1,0,1
22,87,0,6,2,1,1
10,42,1,66,2,0,1
10,8,2,89,0,0,1
30,93,0,4,2,2,1
26,68,0,6,2,2,1
2,20,2,78,0,0,1
30,67,0,6,2,1,1
24,77,0,11,2,2,1
22,94,0,10,1,2,1
9,17,2,86,0,1,1
7,11,2,86,0,1,1
30,67,0,2,1,3,1
6,1,2,74,0,1,1
29,76,0,9,1,3,1
17,57,1,58,2,1,1
16,53,1,31,2,2,1
17,45,1,51,1,1,0
4,2,2,73,1,1,1
26,81,0,15,1,3,1
25,83,0,4,2,3,1
13,56,1,25,1,2,1
13,36,1,62,2,2,1
6,2,2,89,1,2,1
17,56,1,51,1,3,1
17,37,1,61,1,3,1
5,13,2,80,1,2,1
16,55,1,55,1,3,1
4,3,2,77,0,2,0
4,16,2,80,0,2,1
4,3,2,87,1,2,0
3,15,2,77,0,2,0
3,17,2,94,0,2,1
14,57,1,46,2,3,1
2,24,2,79,0,2,1
2,14,2,96,0,2,1
25,100,0,1,2,4,1
22,83,0,7,2,1,0
1,29,2,73,1,2,1
1,2,2,94,0,2,1
16,31,1,36,2,0,1
1,12,2,90,0,2,1
23,80,0,2,2,2,1
23,87,0,11,1,2,1
24,70,0,7,2,4,1
12,44,1,55,1,3,1
22,82,0,6,2,1,1
23,80,0,2,1,4,1
10,5,2,94,0,0,0
28,61,0,9,2,1,0
22,88,0,3,1,4,1
20,88,0,14,2,4,1
19,59,1,48,1,4,1
18,36,1,51,2,4,1
23,83,0,8,1,0,0
22,92,0,14,1,3,0
6,8,2,95,0,3,1
17,41,1,53,1,4,1
18,48,1,27,1,4,1
28,68,0,3,2,1,1
14,41,1,39,2,3,1
5,10,2,88,1,3,0
5,7,2,95,1,3,1
16,46,1,26,1,4,1
4,23,2,81,0,3,0
27,61,0,6,1,5,0
8,19,2,74,1,3,1
16,51,1,64,1,2,1
14,51,1,43,1,4,1
13,50,1,24,1,4,1
24,70,0,5,2,3,1
9,14,2,77,1,0,0
13,48,1,71,2,4,1
11,36,1,24,1,4,1
22,89,0,20,2,5,0
10,22,2,74,1,3,1
10,39,1,32,2,4,1
11,38,1,70,1,0,1
22,82,0,10,1,0,0
1,22,2,74,0,3,0
18,44,1,39,2,2,0
20,50,1,31,2,0,1
10,55,1,40,1,4,0
10,25,2,74,0,4,0
20,98,0,12,2,5,1
15,41,1,33,1,4,1
20,60,1,34,1,5,1
20,42,1,48,2,5,1
20,39,1,60,1,5,1
8,4,2,81,1,4,1
5,12,2,92,1,3,1
17,32,1,48,1,4,1
19,48,1,46,2,5,1
22,69,0,17,2,0,1
12,38,1,67,2,3,0
19,33,1,58,2,5,1
7,11,2,75,0,4,1
7,13,2,75,0,4,1
29,80,0,3,2,1,1
17,36,1,55,1,2,1
18,41,1,28,2,1,0
16,34,1,52,2,3,1
30,60,0,21,1,6,1
30,99,0,14,1,6,1
6,2,2,87,0,4,0
28,81,0,21,2,6,1
28,95,0,21,1,6,1
4,6,2,86,0,4,1
26,99,0,0,2,6,1
29,75,0,1,1,5,1
24,99,0,24,2,4,1
1,9,2,75,0,4,0
12,41,1,25,2,5,1
30,71,0,19,2,4,0
17,31,1,42,1,3,1
12,38,1,45,2,5,1
18,36,1,51,2,4,1
4,17,2,89,1,2,1
12,41,1,72,2,5,0
23,62,0,2,2,6,1
20,72,0,11,1,1,1
11,51,1,49,1,5,0
26,88,0,22,2,2,1
10,57,1,38,1,5,0
22,88,0,3,1,4,1
10,53,1,52,2,5,1
10,25,2,79,1,5,1
3,6,2,86,1,4,1
3,11,2,76,1,2,1
20,48,1,53,2,4,0
10,26,2,81,0,5,0
7,6,2,85,0,3,0
10,28,2,84,1,5,0
27,82,0,2,1,1,1
21,61,0,22,1,6,0
21,75,0,10,1,3,1
19,35,1,64,2,5,1
21,67,0,24,2,6,0
10,36,1,61,2,2,0
4,6,2,86,0,4,0
20,55,1,43,2,6,1
4,5,2,90,1,4,1
15,44,1,39,1,2,1
20,51,1,70,1,6,1
24,61,0,1,1,3,1
19,57,1,61,1,6,0
15,45,1,60,2,3,1
8,5,2,83,1,2,0
3,1,2,78,1,0,1
7,26,2,81,1,5,1
18,54,1,64,2,4,1
7,25,2,95,0,5,1
30,71,0,24,2,7,1
13,49,1,52,2,1,1
7,18,2,81,1,4,1
17,34,1,40,2,3,0
19,36,1,29,1,4,0
19,47,1,37,1,5,1
11,57,1,72,2,1,0
18,50,1,43,1,6,1
8,30,2,94,0,4,0
20,30,1,56,2,3,1
18,43,1,65,2,6,0
1,30,2,80,1,2,0
13,48,1,63,1,0,0
1,7,2,85,0,2,1
11,59,1,56,1,5,0
29,63,0,1,1,7,1
29,72,0,17,1,2,0
24,85,0,22,2,0,0
29,88,0,3,1,7,1
29,78,0,22,2,1,0
10,57,1,45,2,4,0
9,20,2,86,0,0,1
17,56,1,53,2,6,1
19,32,1,62,2,2,0
24,88,0,13,2,5,0
7,6,2,75,1,0,1
17,33,1,72,1,6,1
19,54,1,56,1,1,1
5,9,2,73,0,5,1
15,47,1,42,2,3,0
28,80,0,16,2,4,1
5,24,2,73,0,5,0
5,29,2,84,0,5,1
9,16,2,87,1,1,1
4,29,2,80,0,5,1
13,50,1,53,2,4,1
28,92,0,6,2,0,0
27,92,0,18,2,2,0
15,50,1,36,1,6,1
6,13,2,79,1,3,1
1,5,2,88,1,4,0
20,52,1,41,2,2,0
10,37,1,71,1,2,1
11,53,1,53,1,2,0
26,82,0,20,1,7,1
17,47,1,53,1,3,1
13,47,1,24,1,1,1
14,31,1,29,2,6,0
2,27,2,78,1,5,0
26,99,0,24,1,7,1
20,54,1,42,2,4,0
1,5,2,75,1,0,1
13,32,1,34,1,6,0
13,31,1,51,1,6,1
13,31,1,58,2,6,1
18,57,1,47,2,1,1
22,66,0,21,2,4,1
15,43,1,72,1,0,0
12,56,1,58,2,4,0
5,14,2,87,0,2,0
1,19,2,81,1,5,1
8,3,2,77,0,1,1
12,42,1,71,2,6,0
23,67,0,18,1,7,0
25,85,0,24,2,0,0
22,69,0,9,1,7,1
11,39,1,46,1,4,0
7,6,2,75,1,0,1
6,9,2,77,0,1,1
20,96,0,20,1,3,0
17,42,1,44,2,6,0
22,93,0,6,2,7,0
17,42,1,31,2,5,1
13,33,1,30,2,2,0
10,22,2,77,1,3,0
10,40,1,42,1,6,1
8,13,2,75,0,5,1
18,44,1,36,1,1,0
10,26,2,82,1,6,0
10,17,2,88,1,6,1
5,23,2,80,1,0,0
14,36,1,65,2,6,1
23,77,0,6,1,7,0
22,71,0,13,1,2,0
23,98,0,17,1,0,1
18,32,1,28,2,5,0
5,19,2,80,1,5,0
10,27,2,83,1,6,1
12,36,1,66,1,5,0
10,8,2,95,0,6,1
2,8,2,79,1,2,0
10,3,2,85,1,6,0
2,1,2,82,0,3,0
13,52,1,44,1,0,0
21,86,0,22,1,7,0
9,16,2,93,1,6,1
4,4,2,88,0,0,0
24,95,0,19,1,3,0
4,12,2,91,1,4,0
28,94,0,23,1,5,0
10,29,2,89,1,4,0
17,60,1,71,2,2,0
11,52,1,43,2,3,0
20,99,0,22,2,7,0
28,80,0,16,2,4,0
28,94,0,11,1,0,1
24,83,0,11,2,0,1
20,42,1,30,1,0,1
20,47,1,34,1,0,1
28,60,0,9,2,1,1
16,43,1,39,2,0,1
16,42,1,47,1,0,1
14,55,1,59,1,0,1
25,98,0,12,2,1,1
21,90,0,21,2,1,1
9,14,2,89,0,0,1
20,97,0,3,2,1,1
4,18,2,84,1,0,1
27,75,0,8,1,2,1
1,29,2,96,1,0,1
10,45,1,60,2,1,0
21,86,0,17,2,2,1
30,61,0,19,2,3,1
18,60,1,42,2,2,1
17,44,1,66,1,2,1
28,89,0,15,2,3,1
27,67,0,16,2,3,1
15,50,1,31,1,2,0
16,45,1,26,2,1,1
2,18,2,78,0,1,1
5,24,2,73,0,1,0
2,21,2,80,0,1,1
2,20,2,87,1,1,1
25,68,0,11,2,3,1
1,20,2,93,1,1,1
24,76,0,19,2,3,1
23,87,0,10,2,3,1
23,90,0,14,2,3,1
11,33,1,31,1,2,0
22,76,0,20,1,3,1
10,17,2,77,0,2,1
20,40,1,28,1,3,1
20,44,1,29,1,3,1
22,84,0,7,2,1,0
30,85,0,6,2,4,1
16,36,1,40,2,3,1
27,91,0,1,2,4,1
3,26,2,94,0,2,1
12,55,1,29,1,3,1
29,69,0,8,1,0,1
12,34,1,43,1,3,1
23,65,0,14,1,4,0
23,98,0,10,1,4,1
10,11,2,81,1,3,1
12,34,1,43,1,3,0
10,11,2,86,1,3,1
21,87,0,13,2,4,1
17,37,1,26,2,3,1
15,47,1,33,1,0,1
19,35,1,51,1,4,1
6,12,2,93,0,2,1
18,53,1,37,2,4,1
7,27,2,73,1,3,1
6,16,2,81,1,3,1
19,33,1,39,2,3,1
6,28,2,95,1,3,1
17,36,1,36,1,4,0
5,15,2,82,0,3,1
5,25,2,80,0,3,1
23,73,0,20,1,3,1
5,18,2,83,1,3,1
18,43,1,39,1,4,1
16,42,1,41,1,4,1
18,52,1,55,2,0,0
4,2,2,83,0,3,0
21,62,0,18,1,1,1
18,35,1,41,1,2,1
27,91,0,2,2,5,1
12,46,1,72,2,4,0
11,40,1,67,1,4,1
12,46,1,29,1,1,1
29,87,0,12,2,0,1
9,1,2,95,1,4,1
20,50,1,43,1,5,0
8,29,2,76,0,4,1
8,12,2,94,0,4,0
29,86,0,12,1,6,1
15,44,1,41,1,5,1
28,60,0,3,2,6,1
4,11,2,73,0,2,1
28,94,0,5,1,1,1
15,44,1,56,2,5,1
18,55,1,72,2,4,1
24,64,0,17,2,3,1
29,78,0,0,1,5,1
7,17,2,83,0,3,0
2,12,2,80,1,4,0
25,85,0,7,2,3,0
23,86,0,8,2,3,1
20,53,1,57,1,0,1
24,67,0,5,2,6,0
20,53,1,57,1,0,0
24,77,0,18,2,6,1
10,26,2,94,1,1,1
23,90,0,22,1,6,1
16,36,1,40,2,3,1
22,65,0,14,2,6,0
10,49,1,68,1,5,0
20,72,0,19,1,6,1
